"file","start","starthr","startmin","startsec","score","rsl","validation"
"CONI-02-23_20160608_230104.wac","00:02:51.000","00",2,"51.000",72.13,49,"y"
"CONI-02-23_20160608_230104.wac","00:02:52.224","00",2,"52.224",79.33,52,"y"
"CONI-02-23_20160608_230104.wac","00:02:54.592","00",2,"54.592",77.52,50,"y"
"CONI-02-23_20160608_230104.wac","00:02:55.992","00",2,"55.992",71.49,50,"y"
"CONI-02-23_20160608_232104.wac","00:00:01.456","00",0,"01.456",79.23,54,"y"
"CONI-02-23_20160608_232104.wac","00:00:03.184","00",0,"03.184",78.02,55,"y"
"CONI-02-23_20160608_232104.wac","00:00:05.416","00",0,"05.416",73.54,58,"y"
"CONI-02-23_20160608_232104.wac","00:00:07.320","00",0,"07.320",77.22,54,"y"
"CONI-02-23_20160608_232104.wac","00:00:09.296","00",0,"09.296",75.16,54,"y"
"CONI-02-23_20160608_232104.wac","00:00:11.232","00",0,"11.232",68.08,53,"y"
"CONI-02-23_20160608_232104.wac","00:00:12.960","00",0,"12.960",74.3,62,"b"
"CONI-02-23_20160608_232104.wac","00:00:16.024","00",0,"16.024",76.43,61,"y"
"CONI-02-23_20160608_232104.wac","00:00:17.760","00",0,"17.760",78.93,59,"y"
"CONI-02-23_20160608_232104.wac","00:00:19.656","00",0,"19.656",73.07,62,"y"
"CONI-02-23_20160608_232104.wac","00:00:21.504","00",0,"21.504",68.69,56,"y"
"CONI-02-23_20160608_232104.wac","00:00:23.368","00",0,"23.368",75.45,57,"y"
"CONI-02-23_20160608_232104.wac","00:00:25.584","00",0,"25.584",79.85,61,"y"
"CONI-02-23_20160608_232104.wac","00:00:27.832","00",0,"27.832",79.64,60,"y"
"CONI-02-23_20160608_232104.wac","00:00:29.504","00",0,"29.504",79.64,62,"y"
"CONI-02-23_20160608_232104.wac","00:00:31.944","00",0,"31.944",78.72,65,"y"
"CONI-02-23_20160608_232104.wac","00:00:35.768","00",0,"35.768",72.69,61,"b"
"CONI-02-23_20160608_232104.wac","00:00:42.704","00",0,"42.704",73.16,54,"y"
"CONI-02-23_20160608_232104.wac","00:00:46.864","00",0,"46.864",64,45,"y"
"CONI-02-23_20160608_232104.wac","00:00:50.912","00",0,"50.912",67.29,49,"y"
"CONI-02-23_20160608_232104.wac","00:00:55.848","00",0,"55.848",72.6,52,"y"
"CONI-02-23_20160608_232104.wac","00:01:23.048","00",1,"23.048",62.54,51,"y"
"CONI-02-23_20160608_232104.wac","00:01:25.376","00",1,"25.376",65.25,49,"y"
"CONI-02-23_20160608_232104.wac","00:01:27.352","00",1,"27.352",64.25,48,"y"
"CONI-02-23_20160608_232104.wac","00:01:29.104","00",1,"29.104",61.34,48,"y"
"CONI-02-23_20160608_232104.wac","00:01:34.232","00",1,"34.232",67.64,46,"y"
"CONI-02-23_20160608_232104.wac","00:01:38.408","00",1,"38.408",66.86,47,"y"
"CONI-02-23_20160608_232104.wac","00:01:51.448","00",1,"51.448",71.67,51,"y"
"CONI-02-23_20160608_232104.wac","00:01:59.904","00",1,"59.904",76.82,52,"y"
"CONI-02-23_20160608_232104.wac","00:02:03.824","00",2,"03.824",72.13,50,"y"
"CONI-02-23_20160609_225204.wac","00:00:00.976","00",0,"00.976",67.12,57,"y"
"CONI-02-23_20160609_225204.wac","00:00:02.576","00",0,"02.576",66.52,56,"y"
"CONI-02-23_20160609_225204.wac","00:00:04.576","00",0,"04.576",67.81,56,"y"
"CONI-02-23_20160609_225204.wac","00:00:10.680","00",0,"10.680",60.95,54,"y"
"CONI-02-23_20160609_225204.wac","00:00:12.088","00",0,"12.088",63.35,59,"y"
"CONI-02-23_20160609_225204.wac","00:00:13.864","00",0,"13.864",60.17,53,"y"
"CONI-02-23_20160609_225204.wac","00:00:15.720","00",0,"15.720",65.25,51,"y"
"CONI-02-23_20160609_225204.wac","00:00:23.728","00",0,"23.728",64.17,57,"y"
"CONI-02-23_20160609_225204.wac","00:00:28.344","00",0,"28.344",63.84,58,"y"
"CONI-02-23_20160609_225204.wac","00:00:30.040","00",0,"30.040",71.03,54,"y"
"CONI-02-23_20160609_225204.wac","00:00:35.968","00",0,"35.968",61.26,53,"y"
"CONI-02-23_20160609_225204.wac","00:00:38.400","00",0,"38.400",63.84,58,"y"
"CONI-02-23_20160609_225204.wac","00:00:42.952","00",0,"42.952",62.62,56,"y"
"CONI-02-23_20160609_225204.wac","00:00:48.792","00",0,"48.792",65.92,58,"y"
"CONI-02-23_20160609_225204.wac","00:00:51.320","00",0,"51.320",67.47,55,"y"
"CONI-02-23_20160609_225204.wac","00:00:53.552","00",0,"53.552",64.66,53,"y"
"CONI-02-23_20160609_225204.wac","00:00:55.768","00",0,"55.768",66.26,53,"y"
"CONI-02-23_20160609_225204.wac","00:00:57.784","00",0,"57.784",69.31,54,"y"
"CONI-02-23_20160609_225204.wac","00:01:11.072","00",1,"11.072",72.41,59,"y"
"CONI-02-23_20160609_225204.wac","00:01:17.640","00",1,"17.640",64.17,56,"y"
"CONI-02-23_20160609_225204.wac","00:01:19.736","00",1,"19.736",74.97,56,"y"
"CONI-02-23_20160609_225204.wac","00:01:22.288","00",1,"22.288",60.09,54,"y"
"CONI-02-23_20160609_225204.wac","00:01:24.904","00",1,"24.904",69.67,58,"y"
"CONI-02-23_20160609_225204.wac","00:01:26.192","00",1,"26.192",73.63,56,"y"
"CONI-02-23_20160609_225204.wac","00:01:28.008","00",1,"28.008",71.76,59,"y"
"CONI-02-23_20160609_225204.wac","00:01:30.184","00",1,"30.184",75.94,57,"y"
"CONI-02-23_20160609_225204.wac","00:01:32.264","00",1,"32.264",76.63,53,"y"
"CONI-02-23_20160609_225204.wac","00:01:34.264","00",1,"34.264",73.82,53,"y"
"CONI-02-23_20160609_225204.wac","00:02:08.256","00",2,"08.256",66.95,52,"y"
"CONI-02-23_20160609_225204.wac","00:02:09.832","00",2,"09.832",71.3,56,"y"
"CONI-02-23_20160609_225204.wac","00:02:12.424","00",2,"12.424",67.47,54,"y"
"CONI-02-23_20160609_225204.wac","00:02:26.928","00",2,"26.928",71.76,56,"y"
"CONI-02-23_20160609_225204.wac","00:02:29.632","00",2,"29.632",74.58,56,"y"
"CONI-02-23_20160609_225204.wac","00:02:38.576","00",2,"38.576",64.25,52,"y"
"CONI-02-23_20160609_233204.wac","00:00:01.416","00",0,"01.416",63.92,59,"y"
"CONI-02-23_20160609_233204.wac","00:00:03.040","00",0,"03.040",71.12,60,"y"
"CONI-02-23_20160609_233204.wac","00:00:04.648","00",0,"04.648",75.65,58,"y"
"CONI-02-23_20160609_233204.wac","00:00:06.184","00",0,"06.184",69.4,56,"y"
"CONI-02-23_20160609_233204.wac","00:00:08.048","00",0,"08.048",72.6,61,"y"
"CONI-02-23_20160609_233204.wac","00:00:10.040","00",0,"10.040",71.12,58,"y"
"CONI-02-23_20160609_233204.wac","00:00:11.560","00",0,"11.560",70.94,54,"y"
"CONI-02-23_20160609_233204.wac","00:00:13.048","00",0,"13.048",70.3,54,"y"
"CONI-02-23_20160609_233204.wac","00:00:14.536","00",0,"14.536",67.81,57,"y"
"CONI-02-23_20160609_233204.wac","00:00:16.208","00",0,"16.208",70.21,59,"y"
"CONI-02-23_20160609_233204.wac","00:00:18.032","00",0,"18.032",64.58,62,"y"
"CONI-02-23_20160609_233204.wac","00:00:19.592","00",0,"19.592",65.67,64,"y"
"CONI-02-23_20160609_233204.wac","00:00:21.176","00",0,"21.176",69.05,61,"y"
"CONI-02-23_20160609_233204.wac","00:00:22.840","00",0,"22.840",64.58,62,"y"
"CONI-02-23_20160609_233204.wac","00:00:24.864","00",0,"24.864",66.6,60,"y"
"CONI-02-23_20160609_233204.wac","00:00:26.888","00",0,"26.888",65.75,60,"y"
"CONI-02-23_20160609_233204.wac","00:00:36.976","00",0,"36.976",65,57,"y"
"CONI-02-23_20160609_233204.wac","00:00:39.192","00",0,"39.192",66.69,56,"y"
"CONI-02-23_20160609_233204.wac","00:00:42.224","00",0,"42.224",63.67,52,"y"
"CONI-02-23_20160609_233204.wac","00:00:44.048","00",0,"44.048",63.35,50,"y"
"CONI-02-23_20160609_233204.wac","00:01:05.568","00",1,"05.568",62.62,50,"y"
"CONI-02-23_20160609_233204.wac","00:01:07.744","00",1,"07.744",65.58,51,"y"
"CONI-02-23_20160609_233204.wac","00:01:09.728","00",1,"09.728",65.75,57,"y"
"CONI-02-23_20160609_233204.wac","00:01:11.576","00",1,"11.576",66.35,53,"y"
"CONI-02-23_20160609_233204.wac","00:01:13.648","00",1,"13.648",69.67,56,"y"
"CONI-02-23_20160609_233204.wac","00:01:15.536","00",1,"15.536",62.86,58,"y"
"CONI-02-23_20160609_233204.wac","00:01:17.472","00",1,"17.472",64.25,57,"y"
"CONI-02-23_20160609_233204.wac","00:01:19.280","00",1,"19.280",63.51,55,"y"
"CONI-02-23_20160609_233204.wac","00:01:21.328","00",1,"21.328",66.35,59,"y"
"CONI-02-23_20160609_233204.wac","00:01:25.744","00",1,"25.744",60.32,54,"y"
"CONI-02-23_20160609_233204.wac","00:01:27.528","00",1,"27.528",67.81,53,"y"
"CONI-02-23_20160609_233204.wac","00:01:29.448","00",1,"29.448",68.25,52,"y"
"CONI-02-23_20160609_233204.wac","00:01:32.128","00",1,"32.128",65.58,53,"y"
"CONI-02-23_20160609_233204.wac","00:01:34.296","00",1,"34.296",72.69,58,"y"
"CONI-02-23_20160609_233204.wac","00:01:42.296","00",1,"42.296",68.87,55,"y"
"CONI-02-23_20160609_233204.wac","00:01:44.128","00",1,"44.128",71.3,56,"y"
"CONI-02-23_20160609_233204.wac","00:01:46.416","00",1,"46.416",67.38,54,"y"
"CONI-02-23_20160609_233204.wac","00:01:48.216","00",1,"48.216",66.95,56,"y"
"CONI-02-23_20160609_233204.wac","00:01:52.104","00",1,"52.104",64.58,57,"b"
"CONI-02-23_20160609_233204.wac","00:01:55.448","00",1,"55.448",63.92,56,"y"
"CONI-02-23_20160609_233204.wac","00:01:57.344","00",1,"57.344",71.67,55,"y"
"CONI-02-23_20160609_233204.wac","00:01:59.240","00",1,"59.240",66.01,53,"y"
"CONI-02-23_20160609_233204.wac","00:02:01.264","00",2,"01.264",66.95,52,"y"
"CONI-02-23_20160609_233204.wac","00:02:03.136","00",2,"03.136",73.82,53,"y"
"CONI-02-23_20160609_233204.wac","00:02:04.976","00",2,"04.976",76.23,56,"y"
"CONI-02-23_20160609_233204.wac","00:02:07.176","00",2,"07.176",76.43,57,"y"
"CONI-02-23_20160609_233204.wac","00:02:09.064","00",2,"09.064",76.23,53,"y"
"CONI-02-23_20160609_233204.wac","00:02:11.496","00",2,"11.496",75.65,54,"y"
"CONI-02-23_20160609_233204.wac","00:02:15.016","00",2,"15.016",77.42,58,"b"
"CONI-02-23_20160609_233204.wac","00:02:17.328","00",2,"17.328",64.17,58,"y"
"CONI-02-23_20160609_233204.wac","00:02:19.112","00",2,"19.112",64.17,58,"y"
"CONI-02-23_20160609_233204.wac","00:02:21.048","00",2,"21.048",64,60,"y"
"CONI-02-23_20160609_233204.wac","00:02:23.064","00",2,"23.064",62.29,56,"y"
"CONI-02-23_20160609_233204.wac","00:02:25.000","00",2,"25.000",64.58,57,"y"
"CONI-02-23_20160609_233204.wac","00:02:26.896","00",2,"26.896",69.4,56,"y"
"CONI-02-23_20160609_233204.wac","00:02:29.072","00",2,"29.072",66.09,59,"y"
"CONI-02-23_20160609_233204.wac","00:02:32.472","00",2,"32.472",65.16,57,"b"
"CONI-02-23_20160609_233204.wac","00:02:35.600","00",2,"35.600",65.75,55,"y"
"CONI-02-23_20160609_233204.wac","00:02:37.800","00",2,"37.800",70.48,57,"y"
"CONI-02-23_20160609_233204.wac","00:02:40.120","00",2,"40.120",72.04,58,"y"
"CONI-02-23_20160609_233204.wac","00:02:42.024","00",2,"42.024",75.16,58,"y"
"CONI-02-23_20160609_233204.wac","00:02:44.392","00",2,"44.392",73.63,61,"y"
"CONI-02-23_20160609_233204.wac","00:02:46.264","00",2,"46.264",77.72,63,"y"
"CONI-02-23_20160609_233204.wac","00:02:48.128","00",2,"48.128",68.52,62,"y"
"CONI-02-23_20160609_233204.wac","00:02:50.168","00",2,"50.168",65.92,59,"y"
"CONI-02-23_20160609_233204.wac","00:02:52.080","00",2,"52.080",64.41,60,"y"
"CONI-02-23_20160609_233204.wac","00:02:53.960","00",2,"53.960",65.33,57,"y"
"CONI-02-23_20160609_233204.wac","00:02:56.248","00",2,"56.248",65.92,58,"y"
"CONI-02-23_20160609_233204.wac","00:02:58.696","00",2,"58.696",63.1,60,"y"
"CONI-02-23_20160616_222704.wac","00:00:01.384","00",0,"01.384",65.58,44,"y"
"CONI-02-23_20160616_222704.wac","00:00:10.440","00",0,"10.440",68.25,46,"y"
"CONI-02-23_20160616_222704.wac","00:00:24.960","00",0,"24.960",70.94,47,"y"
"CONI-02-23_20160616_222704.wac","00:00:54.880","00",0,"54.880",63.67,44,"y"
"CONI-02-23_20160616_222704.wac","00:00:57.144","00",0,"57.144",66.78,48,"y"
"CONI-02-23_20160616_223704.wac","00:00:00.016","00",0,"00.016",68.78,48,"y"
"CONI-02-23_20160616_223704.wac","00:00:30.008","00",0,"30.008",72.5,44,"y"
"CONI-02-23_20160616_223704.wac","00:00:31.968","00",0,"31.968",69.67,46,"y"
"CONI-02-23_20160616_223704.wac","00:00:35.928","00",0,"35.928",67.9,44,"y"
"CONI-02-23_20160616_223704.wac","00:00:48.688","00",0,"48.688",70.94,47,"y"
"CONI-02-23_20160616_223704.wac","00:01:47.416","00",1,"47.416",69.05,45,"y"
"CONI-02-23_20160616_223704.wac","00:02:19.608","00",2,"19.608",70.12,48,"b"
"CONI-02-23_20160616_223704.wac","00:02:25.072","00",2,"25.072",72.78,47,"y"
"CONI-02-23_20160616_223704.wac","00:02:32.512","00",2,"32.512",71.95,47,"y"
"CONI-02-23_20160616_223704.wac","00:02:37.392","00",2,"37.392",76.63,48,"y"
"CONI-02-23_20160616_223704.wac","00:02:46.864","00",2,"46.864",76.63,51,"y"
"CONI-02-23_20160616_223704.wac","00:02:51.616","00",2,"51.616",75.36,50,"y"
"CONI-02-23_20160616_223704.wac","00:02:56.496","00",2,"56.496",71.67,45,"y"
"CONI-02-25_20160602_221400.wav","00:00:00.544","00",0,"00.544",70.39,56,"y"
"CONI-02-25_20160602_221400.wav","00:00:06.312","00",0,"06.312",66.35,48,"b"
"CONI-02-25_20160602_221400.wav","00:00:09.960","00",0,"09.960",73.54,49,"y"
"CONI-02-25_20160602_221400.wav","00:00:12.016","00",0,"12.016",67.03,51,"y"
"CONI-02-25_20160602_221400.wav","00:00:14.112","00",0,"14.112",63.84,46,"y"
"CONI-02-25_20160602_221400.wav","00:00:16.248","00",0,"16.248",65.42,46,"y"
"CONI-02-25_20160602_221400.wav","00:00:18.176","00",0,"18.176",71.39,48,"y"
"CONI-02-25_20160602_221400.wav","00:00:22.552","00",0,"22.552",65.42,50,"y"
"CONI-02-25_20160602_221400.wav","00:00:27.880","00",0,"27.880",71.49,48,"y"
"CONI-02-25_20160602_221400.wav","00:00:30.144","00",0,"30.144",64.66,45,"y"
"CONI-02-25_20160602_221400.wav","00:00:32.280","00",0,"32.280",70.57,51,"y"
"CONI-02-25_20160602_221400.wav","00:00:34.528","00",0,"34.528",70.66,41,"y"
"CONI-02-25_20160602_221400.wav","00:00:40.056","00",0,"40.056",60.25,35,"y"
"CONI-02-25_20160602_221400.wav","00:00:41.968","00",0,"41.968",65.84,41,"y"
"CONI-02-25_20160602_221400.wav","00:00:43.792","00",0,"43.792",62.46,45,"y"
"CONI-02-25_20160602_221400.wav","00:00:46.976","00",0,"46.976",68.25,47,"b"
"CONI-02-25_20160602_221400.wav","00:00:48.728","00",0,"48.728",61.66,31,"n"
"CONI-02-25_20160602_221400.wav","00:00:50.160","00",0,"50.160",64.41,37,"y"
"CONI-02-25_20160602_221400.wav","00:00:52.264","00",0,"52.264",70.84,41,"y"
"CONI-02-25_20160602_221400.wav","00:00:54.240","00",0,"54.240",61.82,44,"y"
"CONI-02-25_20160602_221400.wav","00:00:57.024","00",0,"57.024",61.1,44,"n"
"CONI-02-25_20160602_221400.wav","00:01:03.120","00",1,"03.120",67.03,43,"y"
"CONI-02-25_20160602_221400.wav","00:01:06.920","00",1,"06.920",65.75,39,"y"
"CONI-02-25_20160602_221400.wav","00:01:07.800","00",1,"07.800",62.13,38,"n"
"CONI-02-25_20160602_221400.wav","00:01:09.288","00",1,"09.288",65.58,39,"y"
"CONI-02-25_20160602_221400.wav","00:01:11.568","00",1,"11.568",65.08,43,"y"
"CONI-02-25_20160602_221400.wav","00:01:17.768","00",1,"17.768",62.13,28,"y"
"CONI-02-25_20160602_221400.wav","00:01:21.448","00",1,"21.448",66.69,37,"y"
"CONI-02-25_20160602_221400.wav","00:01:23.688","00",1,"23.688",66.35,49,"y"
"CONI-02-25_20160602_221400.wav","00:01:26.064","00",1,"26.064",67.12,54,"y"
"CONI-02-25_20160602_221400.wav","00:01:28.400","00",1,"28.400",68.16,43,"y"
"CONI-02-25_20160602_221400.wav","00:01:38.888","00",1,"38.888",65.25,47,"y"
"CONI-02-25_20160602_221400.wav","00:01:41.296","00",1,"41.296",63.43,47,"y"
"CONI-02-25_20160602_221400.wav","00:01:44.432","00",1,"44.432",64.91,43,"y"
"CONI-02-25_20160602_221400.wav","00:01:46.712","00",1,"46.712",67.64,46,"y"
"CONI-02-25_20160602_221400.wav","00:01:48.936","00",1,"48.936",70.75,43,"y"
"CONI-02-25_20160602_221400.wav","00:01:51.480","00",1,"51.480",74.87,45,"y"
"CONI-02-25_20160602_221400.wav","00:01:52.704","00",1,"52.704",66.95,46,"b"
"CONI-02-25_20160602_221400.wav","00:01:54.016","00",1,"54.016",68.16,36,"y"
"CONI-02-25_20160602_221400.wav","00:01:56.168","00",1,"56.168",71.67,49,"y"
"CONI-02-25_20160602_221400.wav","00:01:58.416","00",1,"58.416",68.34,50,"y"
"CONI-02-25_20160602_221400.wav","00:02:00.232","00",2,"00.232",60.17,28,"y"
"CONI-02-25_20160602_221400.wav","00:02:00.712","00",2,"00.712",70.57,47,"y"
"CONI-02-25_20160602_221400.wav","00:02:05.888","00",2,"05.888",67.38,52,"y"
"CONI-02-25_20160602_221400.wav","00:02:11.688","00",2,"11.688",79.33,38,"y"
"CONI-02-25_20160602_221400.wav","00:02:17.808","00",2,"17.808",66.18,47,"y"
"CONI-02-25_20160602_221400.wav","00:02:20.192","00",2,"20.192",60.48,46,"y"
"CONI-02-25_20160602_221400.wav","00:02:22.520","00",2,"22.520",63.35,41,"y"
"CONI-02-25_20160602_221400.wav","00:02:23.752","00",2,"23.752",61.66,32,"y"
"CONI-02-25_20160602_221400.wav","00:02:24.576","00",2,"24.576",61.98,38,"y"
"CONI-02-25_20160602_221400.wav","00:02:27.160","00",2,"27.160",72.6,48,"y"
"CONI-02-25_20160602_221400.wav","00:02:28.736","00",2,"28.736",69.76,41,"y"
"CONI-02-25_20160602_221400.wav","00:02:29.576","00",2,"29.576",73.82,40,"y"
"CONI-02-25_20160602_221400.wav","00:02:33.152","00",2,"33.152",60.56,43,"y"
"CONI-02-25_20160602_221400.wav","00:02:40.528","00",2,"40.528",62.46,35,"y"
"CONI-02-25_20160602_221400.wav","00:02:40.808","00",2,"40.808",65.58,49,"y"
"CONI-02-25_20160602_221400.wav","00:02:45.504","00",2,"45.504",66.69,45,"y"
"CONI-02-25_20160602_221400.wav","00:02:47.584","00",2,"47.584",72.78,40,"y"
"CONI-02-25_20160602_221400.wav","00:02:47.976","00",2,"47.976",65.67,41,"y"
"CONI-02-25_20160602_221400.wav","00:02:50.144","00",2,"50.144",72.04,37,"y"
"CONI-02-25_20160602_221400.wav","00:02:51.384","00",2,"51.384",70.39,42,"y"
"CONI-02-25_20160602_221400.wav","00:02:52.424","00",2,"52.424",68.16,39,"y"
"CONI-02-25_20160602_221400.wav","00:02:54.168","00",2,"54.168",61.98,35,"y"
"CONI-02-25_20160602_221400.wav","00:02:56.552","00",2,"56.552",72.13,41,"y"
"CONI-02-25_20160602_221400.wav","00:02:57.128","00",2,"57.128",67.64,37,"y"
"CONI-02-25_20160602_221400.wav","00:02:59.512","00",2,"59.512",64.91,37,"y"
"CONI-02-25_20160603_230000.wav","00:00:03.880","00",0,"03.880",67.29,41,"y"
"CONI-02-25_20160603_230000.wav","00:00:09.456","00",0,"09.456",64.5,31,"y"
"CONI-02-25_20160603_230000.wav","00:00:18.168","00",0,"18.168",61.58,29,"n"
"CONI-02-25_20160603_230000.wav","00:00:20.016","00",0,"20.016",61.18,34,"y"
"CONI-02-25_20160603_230000.wav","00:00:21.792","00",0,"21.792",62.7,29,"y"
"CONI-02-25_20160603_230000.wav","00:00:23.664","00",0,"23.664",73.35,40,"y"
"CONI-02-25_20160603_230000.wav","00:00:26.344","00",0,"26.344",63.43,31,"y"
"CONI-02-25_20160603_230000.wav","00:00:29.768","00",0,"29.768",61.74,30,"y"
"CONI-02-25_20160603_230000.wav","00:00:33.392","00",0,"33.392",65,44,"y"
"CONI-02-25_20160603_230000.wav","00:00:34.888","00",0,"34.888",60.56,28,"y"
"CONI-02-25_20160603_230000.wav","00:00:35.136","00",0,"35.136",63.02,43,"y"
"CONI-02-25_20160603_230000.wav","00:00:38.320","00",0,"38.320",61.34,48,"y"
"CONI-02-25_20160603_230000.wav","00:00:38.736","00",0,"38.736",67.21,30,"y"
"CONI-02-25_20160603_230000.wav","00:00:39.992","00",0,"39.992",66.78,48,"y"
"CONI-02-25_20160603_230000.wav","00:00:43.016","00",0,"43.016",66.09,46,"y"
"CONI-02-25_20160603_230000.wav","00:00:47.856","00",0,"47.856",64.41,44,"y"
"CONI-02-25_20160603_230000.wav","00:00:48.568","00",0,"48.568",63.75,39,"y"
"CONI-02-25_20160603_230000.wav","00:00:50.816","00",0,"50.816",68.96,44,"y"
"CONI-02-25_20160603_230000.wav","00:00:52.816","00",0,"52.816",62.21,30,"y"
"CONI-02-25_20160603_230000.wav","00:00:53.288","00",0,"53.288",64.58,40,"y"
"CONI-02-25_20160603_230000.wav","00:00:58.184","00",0,"58.184",72.88,45,"y"
"CONI-02-25_20160603_230000.wav","00:01:00.872","00",1,"00.872",62.7,35,"y"
"CONI-02-25_20160603_230000.wav","00:01:01.456","00",1,"01.456",66.86,36,"y"
"CONI-02-25_20160603_230000.wav","00:01:02.592","00",1,"02.592",73.07,36,"y"
"CONI-02-25_20160603_230000.wav","00:01:03.232","00",1,"03.232",72.88,45,"y"
"CONI-02-25_20160603_230000.wav","00:01:04.616","00",1,"04.616",62.06,45,"y"
"CONI-02-25_20160603_230000.wav","00:01:05.536","00",1,"05.536",62.06,46,"y"
"CONI-02-25_20160603_230000.wav","00:01:06.040","00",1,"06.040",65.25,29,"y"
"CONI-02-25_20160603_230000.wav","00:01:06.880","00",1,"06.880",62.46,47,"y"
"CONI-02-25_20160603_230000.wav","00:01:08.456","00",1,"08.456",63.84,49,"y"
"CONI-02-25_20160603_230000.wav","00:01:14.096","00",1,"14.096",61.66,30,"y"
"CONI-02-25_20160603_230000.wav","00:01:15.912","00",1,"15.912",68.87,34,"y"
"CONI-02-25_20160603_230000.wav","00:01:17.648","00",1,"17.648",61.42,39,"y"
"CONI-02-25_20160603_230000.wav","00:01:19.608","00",1,"19.608",70.12,37,"y"
"CONI-02-25_20160603_230000.wav","00:01:20.016","00",1,"20.016",60.95,38,"y"
"CONI-02-25_20160603_230000.wav","00:01:23.520","00",1,"23.520",66.43,43,"y"
"CONI-02-25_20160603_230000.wav","00:01:27.416","00",1,"27.416",72.6,43,"y"
"CONI-02-25_20160603_230000.wav","00:01:30.352","00",1,"30.352",62.06,45,"y"
"CONI-02-25_20160603_230000.wav","00:01:30.720","00",1,"30.720",65.08,38,"y"
"CONI-02-25_20160603_230000.wav","00:01:32.856","00",1,"32.856",67.55,43,"y"
"CONI-02-25_20160603_230000.wav","00:01:33.600","00",1,"33.600",61.82,45,"y"
"CONI-02-25_20160603_230000.wav","00:01:34.680","00",1,"34.680",71.49,50,"y"
"CONI-02-25_20160603_230000.wav","00:01:35.160","00",1,"35.160",67.73,41,"y"
"CONI-02-25_20160603_230000.wav","00:01:36.704","00",1,"36.704",72.32,47,"y"
"CONI-02-25_20160603_230000.wav","00:01:37.320","00",1,"37.320",64.91,40,"y"
"CONI-02-25_20160603_230000.wav","00:01:38.512","00",1,"38.512",73.16,48,"y"
"CONI-02-25_20160603_230000.wav","00:01:39.152","00",1,"39.152",62.06,37,"y"
"CONI-02-25_20160603_230000.wav","00:01:40.800","00",1,"40.800",71.39,51,"y"
"CONI-02-25_20160603_230000.wav","00:01:44.152","00",1,"44.152",70.94,48,"y"
"CONI-02-25_20160603_230000.wav","00:01:45.640","00",1,"45.640",65.92,44,"y"
"CONI-02-25_20160603_230000.wav","00:01:46.240","00",1,"46.240",60.09,45,"y"
"CONI-02-25_20160603_230000.wav","00:01:48.632","00",1,"48.632",66.26,44,"y"
"CONI-02-25_20160603_230000.wav","00:01:49.032","00",1,"49.032",63.84,43,"y"
"CONI-02-25_20160603_230000.wav","00:01:50.608","00",1,"50.608",66.18,43,"y"
"CONI-02-25_20160603_230000.wav","00:01:53.328","00",1,"53.328",65.92,43,"y"
"CONI-02-25_20160603_230000.wav","00:01:54.704","00",1,"54.704",68.25,46,"y"
"CONI-02-25_20160603_230000.wav","00:01:56.288","00",1,"56.288",68.6,53,"b"
"CONI-02-25_20160603_230000.wav","00:01:57.608","00",1,"57.608",65.25,44,"y"
"CONI-02-25_20160603_230000.wav","00:01:59.360","00",1,"59.360",71.85,47,"y"
"CONI-02-25_20160603_230000.wav","00:02:00.304","00",2,"00.304",63.35,40,"y"
"CONI-02-25_20160603_230000.wav","00:02:01.224","00",2,"01.224",72.41,46,"y"
"CONI-02-25_20160603_230000.wav","00:02:02.960","00",2,"02.960",70.57,47,"y"
"CONI-02-25_20160603_230000.wav","00:02:04.080","00",2,"04.080",65.67,43,"y"
"CONI-02-25_20160603_230000.wav","00:02:05.376","00",2,"05.376",73.25,45,"y"
"CONI-02-25_20160603_230000.wav","00:02:06.760","00",2,"06.760",70.84,42,"y"
"CONI-02-25_20160603_230000.wav","00:02:09.504","00",2,"09.504",71.67,44,"y"
"CONI-02-25_20160603_230000.wav","00:02:12.008","00",2,"12.008",63.35,43,"y"
"CONI-02-25_20160603_230000.wav","00:02:14.408","00",2,"14.408",64.33,50,"y"
"CONI-02-25_20160603_230000.wav","00:02:15.600","00",2,"15.600",60.09,34,"y"
"CONI-02-25_20160603_230000.wav","00:02:16.672","00",2,"16.672",67.99,51,"b"
"CONI-02-25_20160603_230000.wav","00:02:17.040","00",2,"17.040",61.58,43,"y"
"CONI-02-25_20160603_230000.wav","00:02:20.576","00",2,"20.576",62.86,45,"y"
"CONI-02-25_20160603_230000.wav","00:02:22.024","00",2,"22.024",66.95,52,"y"
"CONI-02-25_20160603_230000.wav","00:02:24.280","00",2,"24.280",63.1,46,"y"
"CONI-02-25_20160603_230000.wav","00:02:27.288","00",2,"27.288",62.78,44,"y"
"CONI-02-25_20160603_230000.wav","00:02:28.992","00",2,"28.992",66.43,42,"y"
"CONI-02-25_20160603_230000.wav","00:02:30.608","00",2,"30.608",62.29,26,"y"
"CONI-02-25_20160603_230000.wav","00:02:32.232","00",2,"32.232",71.58,50,"y"
"CONI-02-25_20160603_230000.wav","00:02:34.352","00",2,"34.352",71.95,43,"y"
"CONI-02-25_20160603_230000.wav","00:02:36.264","00",2,"36.264",65.16,39,"y"
"CONI-02-25_20160603_230000.wav","00:02:38.560","00",2,"38.560",72.5,43,"y"
"CONI-02-25_20160603_230000.wav","00:02:42.472","00",2,"42.472",61.1,36,"y"
