"disturbance","time","pine","wetland","Occu","OccuLower","OccuUpper"
"well",22,0.1,0.1,0.0284054162403528,0.00399736538246184,0.175577420045117
"well",22,0.1,0.9,0.0284054162403528,0.00399736538246184,0.175577420045117
"well",22,0.9,0.1,0.506594622555179,0.153837998632937,0.852905156476806
"well",22,0.9,0.9,0.506594622555179,0.153837998632937,0.852905156476806
"well",23,0.1,0.1,0.0293165406569457,0.00428645766722886,0.174841139607932
"well",23,0.1,0.9,0.0293165406569457,0.00428645766722886,0.174841139607932
"well",23,0.9,0.1,0.494990310063755,0.141800909020918,0.853251389740444
"well",23,0.9,0.9,0.494990310063755,0.141800909020918,0.853251389740444
"well",24,0.1,0.1,0.0302559799712326,0.00459515832014867,0.174145096138308
"well",24,0.1,0.9,0.0302559799712326,0.00459515832014867,0.174145096138308
"well",24,0.9,0.1,0.483391392446423,0.130270627385961,0.853915909030958
"well",24,0.9,0.9,0.483391392446423,0.130270627385961,0.853915909030958
"well",25,0.1,0.1,0.0312245549479894,0.00492461555580997,0.17349118363895
"well",25,0.1,0.9,0.0312245549479894,0.00492461555580997,0.17349118363895
"well",25,0.9,0.1,0.471810342504995,0.119300762704354,0.854869041903896
"well",25,0.9,0.9,0.471810342504995,0.119300762704354,0.854869041903896
"well",26,0.1,0.1,0.0322231063002203,0.00527601775796428,0.172881454906726
"well",26,0.1,0.9,0.0322231063002203,0.00527601775796428,0.172881454906726
"well",26,0.9,0.1,0.46025955625684,0.108930004642224,0.856081929833981
"well",26,0.9,0.9,0.46025955625684,0.108930004642224,0.856081929833981
"well",27,0.1,0.1,0.0332524949190074,0.00565059031918779,0.172318136592334
"well",27,0.1,0.9,0.0332524949190074,0.00565059031918779,0.172318136592334
"well",27,0.9,0.1,0.448751300069136,0.0991831405722488,0.857526915338516
"well",27,0.9,0.9,0.448751300069136,0.0991831405722488,0.857526915338516
"well",28,0.1,0.1,0.0343136020870783,0.00604959148009636,0.171803645756529
"well",28,0.1,0.9,0.0343136020870783,0.00604959148009636,0.171803645756529
"well",28,0.9,0.1,0.437297658969964,0.0900724076679435,0.859177800457524
"well",28,0.9,0.9,0.437297658969964,0.0900724076679435,0.859177800457524
"well",29,0.1,0.1,0.0354073296744048,0.00647430701620395,0.171340608058708
"well",29,0.1,0.9,0.0354073296744048,0.00647430701620395,0.171340608058708
"well",29,0.9,0.1,0.425910486594886,0.081599051825038,0.861010002529881
"well",29,0.9,0.9,0.425910486594886,0.081599051825038,0.861010002529881
"well",30,0.1,0.1,0.0365346003140514,0.0069260436067497,0.170931877719332
"well",30,0.1,0.9,0.0365346003140514,0.0069260436067497,0.170931877719332
"well",30,0.9,0.1,0.414601357202464,0.0737549812454329,0.863000630594844
"well",30,0.9,0.9,0.414601357202464,0.0737549812454329,0.863000630594844
"well",31,0.1,0.1,0.0376963575563954,0.00740612070690961,0.17058055940101
"well",31,0.1,0.9,0.0376963575563954,0.00740612070690961,0.17058055940101
